,title,link
7,"청년 1인가구 대상, 음식물 쓰레기 관리비 줄이는 꿀팁! <제로웨이스트 식생활> ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4403&pager.offset=136&pagerLimit=8
0,2024년 상반기 과천시 신혼부부 주택전세자금 대출이자 지원사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4402&pager.offset=144&pagerLimit=8
1,[구리시 청년내일센터] 명품 스타일 악세사리 제작 클래스(비즈공예) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4401&pager.offset=144&pagerLimit=8
2,[구리시 청년내일센터] 풋살 교실 Futsal basic technique. 1st time. ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4400&pager.offset=144&pagerLimit=8
3,"캐릭터 3D 아트토이 만들기 3D모델링, 3D프린터 실습 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4399&pager.offset=144&pagerLimit=8
4,[구리시 청년내일센터] 핸드드립 커피 - 플레이버휠 기반 심화 클래스 Open(2회차 교육) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4398&pager.offset=144&pagerLimit=8
5,"[구리시 정신건강복지센터] 찾아가는 상담소 (Mind Talk,Talk) 청년 정신건강 증진 무료 선별검사 안내 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4397&pager.offset=144&pagerLimit=8
6,2024 자립준비청년 아이디어 도전트랙-로컬트랙 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4396&pager.offset=144&pagerLimit=8
7,「2024 박물관·미술관 주간」 뮤포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4395&pager.offset=144&pagerLimit=8
0,2024 청운위 네트워크 사업 'Youth Voice' 캠프 운영지원단 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4394&pager.offset=152&pagerLimit=8
1,2024 국외 보훈사적지 탐방 역사를 걷다 미래를 다지다 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4393&pager.offset=152&pagerLimit=8
2,대학생 환경 서포터즈 홈앤그리너 4기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4392&pager.offset=152&pagerLimit=8
3,한국뇌성마비복지회 2024 홍보 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4391&pager.offset=152&pagerLimit=8
4,2024 국비지원 미국인턴십 연수과정 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4389&pager.offset=152&pagerLimit=8
5,2024년 WISET 이공계 대학(원)생 취업탐색 멘토링 멘티 활동 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4388&pager.offset=152&pagerLimit=8
6,2024 경기둘레길 자원활동가 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4387&pager.offset=152&pagerLimit=8
7,2024년 광명시 유튜브 기자단 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4386&pager.offset=152&pagerLimit=8
0,국립공원 ESG 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4385&pager.offset=160&pagerLimit=8
1,2024년 서울대공원 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4384&pager.offset=160&pagerLimit=8
2,한국소비자연맹 대소동9기(대학생홍보단) 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4383&pager.offset=160&pagerLimit=8
3,코레일테크 서포터즈 '코코텍 7기' 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4382&pager.offset=160&pagerLimit=8
4,2024 고양문화재단 고양행주문화제 축제 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4381&pager.offset=160&pagerLimit=8
5,한국관광 사진기자단 FRAME KOREA 2기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4380&pager.offset=160&pagerLimit=8
6,로컬크리에이터 대학생 여행기자단 여담기자단 7기모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4379&pager.offset=160&pagerLimit=8
7,청년구직자 대상 2024 우수호텔 아카데미 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4378&pager.offset=160&pagerLimit=8
0,IASAS 글로벌 서밋 및 대학교육 및 공공기관 취업 박람회 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4377&pager.offset=168&pagerLimit=8
1,2024 미래내일 일경험 사업 DT 직무체험 프로젝트 4기 모집중 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4376&pager.offset=168&pagerLimit=8
2,2024 수원연극축제 자원활동가 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4375&pager.offset=168&pagerLimit=8
3,라이브커머스 크리에이터 양성 교육 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4374&pager.offset=168&pagerLimit=8
4,2024년 환경을 생각하는 환상 서포터즈 2기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4373&pager.offset=168&pagerLimit=8
5,2024년 근로복지공단 국민기자단 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4372&pager.offset=168&pagerLimit=8
6,HP ENVY x360 14 노트북 대학생 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4371&pager.offset=168&pagerLimit=8
7,안전보건공단 대학생 기자단 안단테 13기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4370&pager.offset=168&pagerLimit=8
0,2024 외교부 KOREAZ 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4369&pager.offset=176&pagerLimit=8
1,브이월드(V-World) 청년 서포터즈 1기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4368&pager.offset=176&pagerLimit=8
2,[시흥장애인종합복지관] 무장애마을축제 '함께 봄 가치 봄' 자원봉사자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4367&pager.offset=176&pagerLimit=8
3,전쟁기념관 청년 서포터즈 2기 워리어 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4366&pager.offset=176&pagerLimit=8
4,재7회 양주 회암사지 왕실축제 서포터즈 '회암이' 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4365&pager.offset=176&pagerLimit=8
5,2024 CJ도너스캠프 대학생봉사단 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4364&pager.offset=176&pagerLimit=8
6,2024 상상대로 서울 대학생 서포터즈 5기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4363&pager.offset=176&pagerLimit=8
7,"2024년 국가유산 방문 캠페인 서포터즈, 방캠즈 2기 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4362&pager.offset=176&pagerLimit=8
0,2024년 삼성증권 대학생 멤버십 Young Creator 13기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4361&pager.offset=184&pagerLimit=8
1,2024년 광명시 가족사랑 '천천히 걷기대회' 자원봉사자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4360&pager.offset=184&pagerLimit=8
2,한국건설엔지니어링협회 KACEM 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4359&pager.offset=184&pagerLimit=8
3,제13회 KOTRA오사카 한국인재 온라인 채용박람회 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4358&pager.offset=184&pagerLimit=8
4,KOTRA 실리콘밸리 무역관 Online Jobfair(4. 13. 토) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4357&pager.offset=184&pagerLimit=8
5,2024년 4월 해외취업아카데미(K-Learning) 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4356&pager.offset=184&pagerLimit=8
6,2024 KOTRA 한일무역투자일자리대전 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4355&pager.offset=184&pagerLimit=8
7,성남시 청년지원센터 청년운영위원회 '전·청·시' 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4354&pager.offset=184&pagerLimit=8
0,광명시 청년동 합창단 WITH 단원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4353&pager.offset=192&pagerLimit=8
1,남양주시 청년창업센터 창업스토어 청년창업가 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4352&pager.offset=192&pagerLimit=8
2,2024년 오늘전통 청년 초기 창업기업 공모 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4351&pager.offset=192&pagerLimit=8
3,[경기청년공간 내일스퀘어 양평] 4월 원데이 클래스 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4350&pager.offset=192&pagerLimit=8
4,연천군 청년정책 위원회 위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4349&pager.offset=192&pagerLimit=8
5,"2024 여스케 프로그램, 여주시 청년 스트레스 케어 4월 (2회차) 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4348&pager.offset=192&pagerLimit=8
6,[여주청센 4월 프로그램] 청년이 청년에게(창업기초) & 똑똑클래스(창업심화) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4347&pager.offset=192&pagerLimit=8
7,연천구석기축제 구석기퍼포머 자원활동가 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4346&pager.offset=192&pagerLimit=8
0,2024년 화성시「청년창업자 임차료 지원」참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4345&pager.offset=200&pagerLimit=8
1,<테라리움 키트> 여가지원 4월 취미개발 프로그램 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4344&pager.offset=200&pagerLimit=8
2,2024년 4월 청년 마인드 톡톡(마음건강 상담) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4343&pager.offset=200&pagerLimit=8
3,<독서모임 맛보기> 일상지원 4월 라이프코칭 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4342&pager.offset=200&pagerLimit=8
4,창업누림 4월 '창업 회계' 교육 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4341&pager.offset=200&pagerLimit=8
5,2024년 청년챙김 4월 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4340&pager.offset=200&pagerLimit=8
6,어서와 프리미어 프로는 처음이지? '프리미어 프로 기초반' ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4339&pager.offset=200&pagerLimit=8
7,화성시청년지원센터 일대일 심리상담소 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4338&pager.offset=200&pagerLimit=8
0,화성시청년지원센터 2024 청년 아카데미 4월 클래스 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4337&pager.offset=208&pagerLimit=8
1,Green Youth Week <지구의날 주간이벤트> ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4336&pager.offset=208&pagerLimit=8
2,2024 지구의날주간 <Green Youth Week> ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4335&pager.offset=208&pagerLimit=8
3,『4월 이천시 구인구직 만남의 날』 채용행사 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4334&pager.offset=208&pagerLimit=8
4,벚꽃。호수 러닝갈래? ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4333&pager.offset=208&pagerLimit=8
5,「의왕청년발전소 고천센터 4월 테마특강」 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4332&pager.offset=208&pagerLimit=8
6,2024년 오산시 사회적경제 창업아카데미 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4331&pager.offset=208&pagerLimit=8
7,2024년 취업성공 프로젝트 2기 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4330&pager.offset=208&pagerLimit=8
0,[파주 청년 D-MZ클래스] 4월 프로그램 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4329&pager.offset=216&pagerLimit=8
1,2024년 글로벌 게임 QA&GM 전문인력 양성과정 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4328&pager.offset=216&pagerLimit=8
2,"[양주시 청년센터] 공유 물품(고프로, 미니빔) 대여 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4327&pager.offset=216&pagerLimit=8
3,"창업누림 4~5월 '대표 창업 역량강화' 교육(4월~5월, 총 2달 커리큘럼) ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4326&pager.offset=216&pagerLimit=8
4,2024년 시흥시청년동아리지원사업 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4325&pager.offset=216&pagerLimit=8
5, [과천시 비행지구 4월 프로그램:여행 영어 회화 원데이클래스] ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4324&pager.offset=216&pagerLimit=8
6,[지구의 날 기념] 과천시 비행지구 4월 프로그램: 옷을 사지 않기로 했습니다 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4323&pager.offset=216&pagerLimit=8
7,경기청년 일자리 매치업 취업지원 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4322&pager.offset=216&pagerLimit=8
0,2024년 「징검다리 일자리사업」 민간형 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4321&pager.offset=224&pagerLimit=8
1,화성시 청년 전월세 보증금 대출이자 지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4320&pager.offset=224&pagerLimit=8
2,화성시 청년 월세 지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4319&pager.offset=224&pagerLimit=8
3,2024년 주택도시보증공사 고객 상담ㆍ지원 인력(기간제) 채용 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4318&pager.offset=224&pagerLimit=8
4,2024년도 미래내일 일경험 ESG지원형 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4317&pager.offset=224&pagerLimit=8
5,2024년 산업구조변화대응 등 특화훈련 훈련생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4316&pager.offset=224&pagerLimit=8
6,[청년을 위한 인문집단프로그램] <생각사이-다> 청년27기 참여 신청 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4315&pager.offset=224&pagerLimit=8
7,2024 경기 창업허브 기회 경기 스타트업 스쿨 Basic&Advanced 과정] 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4314&pager.offset=224&pagerLimit=8
0,양주시청년센터 <Level-up 창업컨설팅> 4월 참여자 모집 (온라인) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4313&pager.offset=232&pagerLimit=8
1,고양시도서관센터 청년 원데이 클래스 「우리동네 로망스」 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4312&pager.offset=232&pagerLimit=8
2,쿠킹클래스 - 수제청 만들기 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4311&pager.offset=232&pagerLimit=8
3,원데이클래스-레진아트 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4310&pager.offset=232&pagerLimit=8
4,청년역량강화 (청년 크리에이터) 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4309&pager.offset=232&pagerLimit=8
5,2024 평택시청년지원센터 SPOT프로그램 [퇴근 후 맛짐] 신청자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4308&pager.offset=232&pagerLimit=8
6,2024년 광명시 청년동 4차 채용공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4307&pager.offset=232&pagerLimit=8
7,[광명문화재단] 2024 청년홍보단 <아리> 4기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4306&pager.offset=232&pagerLimit=8
0,"광명×금천 체육대회 ""OO대첩"" ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4305&pager.offset=240&pagerLimit=8
1,2024년 [청년 클래스메이트] 리더 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4304&pager.offset=240&pagerLimit=8
2,2024년 미래내일 일경험 프로그램 UI/UX 과정 인턴형 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4303&pager.offset=240&pagerLimit=8
3,세무서 신고창구 신고도우미 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4301&pager.offset=240&pagerLimit=8
4,2024년 자살 고위험 시기 봄철 자살예방 캠페인 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4300&pager.offset=240&pagerLimit=8
5,2024년 소상공인 아카데미 등용문(8기) 교육생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4299&pager.offset=240&pagerLimit=8
6,2024년 청년 면접 지원 사업 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4298&pager.offset=240&pagerLimit=8
7,2024년 청년농업인 영농정착지원사업 추가 권역별 설명회 개최 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4297&pager.offset=240&pagerLimit=8
0,2024년 여주시 청년 도전 프로젝트 사업 공모 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4296&pager.offset=248&pagerLimit=8
1,2024년 양주시 청년동아리 지원사업 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=4295&pager.offset=248&pagerLimit=8
